name,id,summary,reldesc,reltype,relatedEntityName,relatedEntityId,relatedEntitySummary,relatedEntytyType
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MICHELE BACHMANN",12980,"A Representative from Minnesota; born in Waterloo, Black Hawk County, Iowa, April 6, 1956; graduated from Anoka High School, Anoka, Minn., 1974; B.A., Winona State University, Winona, Minn., 1978; J.D., Coburn School of Law, Oral Roberts University, Tulsa, Okla., 1986; L.L.M., College of William and Mary, Williamsburg, Va., 1988; lawyer, private practice; attorney, United States Department of the Treasury; member, Minnesota state senate, 2001-2006; elected as a Republican to the One Hundred Tenth and to the three succeeding Congresses (January 3, 2007-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"TIM SCOTT",91627,"A Senator and a Representative from South Carolina; born in North Charleston, Charleston County, S.C., September 19, 1965; attended Presbyterian College, Clinton, S.C., 1983-1984; B.S., Charleston Southern University, Charleston, S.C., 1988; entrepreneur; Charleston County, S.C. council, 1995-2008; unsuccessful candidate for the South Carolina state senate in 1996; member of the South Carolina house of representatives, 2009-2010; elected as a Republican to the One Hundred Twelfth Congress, and served from January 3, 2011, to January 2, 2013, when he resigned to become a U.S. Senator; appointed January 2, 2013, to fill the vacancy caused by the resignation of James DeMint; appointment took effect upon his resignation from the House of Representatives on January 2, 2013; took the oath of office on January 3, 2013.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"JEFF DUNCAN",79393,"A Representative from South Carolina; born in Greenville, Greenville County, S. C., January 7, 1966; B.A., Clemson University, Clemson, S.C., 1988; banker; real estate broker; member of South Carolina house of representatives, 2003-2010; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MARCO RUBIO",91622,"A Senator from Florida; born in Miami, Fla., May 28, 1971; graduated University of Florida, B.S., 1993; graduated University of Miami, J.D., 1996; lawyer; West Miami City Commission 1998-2000; member of the Florida House of Representatives 2000-2008; majority leader 2003-2006; speaker 2006-2008; elected as a Republican to the United States Senate for the term ending January 3, 2017.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"REPUBLICAN PARTY OF MINNESOTA",29065,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CONSERVATIVE VICTORY COMMITTEE",46348,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"JOSH MANDEL",96357,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MARK W NEUMANN",13961,"A Representative from Wisconsin; born in East Troy, Walworth County, Wis., February 27, 1954; graduated East Troy High School; B.S., University of Wisconsin, Whitewater, 1975; M.S., University of Wisconsin, River Falls, 1977; attended University of Wisconsin, Madison, 1979, 1983, 1993; mathematics teacher, football and basketball coach; real estate developer; builder; owner, Neumann Developments, Incorporated, Janesville, 1986-1993; unsuccessful candidate for the One Hundred Third Congress in a special election, May 4, 1993; elected as a Republican to the One Hundred Fourth and One Hundred Fifth Congresses (January 3, 1995-January 3, 1999); was not a candidate in 1998 for reelection to the U.S. House of Representatives but was an unsuccessful candidate for election to the United States Senate.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"JEFF FLAKE",13287,"A Senator and a Representative from Arizona; born in Snowflake, Navajo County, Ariz., December 31, 1962; graduated from Brigham Young University, Provo, Utah, 1986; M.A. Brigham Young University, Provo, Utah, 1987; elected as a Republican to the One Hundred Seventh and to the five succeeding Congresses (January 3, 2001-January 3, 2013); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2012 for the term ending January 3, 2019.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"DENNY REHBERG",13539,"A Representative from Montana; born in Billings, Yellowstone County, Mont., October 5, 1955; graduated from West High School, Billings, Mont.; attended Montana State University, Billings, Mont., 1973-1974; B.A., Washington State University, Pullman, Wash., 1977; rancher; staff for United States Representative Ron Marlenee of Montana, 1979-1982; member of the Montana state house of representatives, 1984-1991; lieutenant governor, Mont., 1991-1996; unsuccessful candidate for the United States Senate in 1996; elected as a Republican to the One Hundred Seventh and to the five succeeding Congresses (January 3, 2001-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"RICHARD E MOURDOCK",49054,"Richard Mourdock took office as Indiana’s 53rd State Treasurer in February 2007 and was re-elected to another four year term in November 2010. He brings to the office a 30 year record of executive experience in the Hoosier energy, construction, and environmental industries.

Richard serves as Indiana’s Chief Investment Officer, where he seeks to maximize the return on the state’s investment portfolio. He also serves on a total of 13 boards and commissions by virtue of his office. In addition, Richard currently serves as the Vice-Chairman of the College Savings Plans Network and the Midwest Regional Vice-President of the National Association of State Treasurers.

In his first term, Richard was at the center of the national debate regarding the bailouts of the automobile industry as he pursued a case on behalf of Indiana pensioners to the US Supreme Court. As a result of the case, Richard has been frequently cited for his willingness to stand-up for the rule of law, the US Constitution, and individual property rights. 

Richard previously served two terms as a Commissioner of Vanderburgh County, where he gained a reputation as a results-oriented leader by setting goals and measuring progress.

Richard holds a Master’s Degree in Geology from Ball State University and a Bachelor’s Degree from Defiance College in Ohio.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"AMERICAN CROSSROADS",59343,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MAJORITY COMMITTEE PAC--MC PAC",32936,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"EVERY REPUBLICAN IS CRUCIAL PAC",42231,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"STEVE KING",13383,"A Representative from Iowa; born in Storm Lake, Buena Vista County, Iowa, May 28, 1949; graduated from Denison Community High School, Denison, Iowa; attended Northwest Missouri State University, Maryville, Mo., 1967-1970; business owner; member of the Iowa state senate, 1996-2002; elected as a Republican to the One Hundred Eighth and to the five succeeding Congresses (January 3, 2003-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"JOHN BOEHNER",13083,"A Representative from Ohio; born in Cincinnati, Hamilton County, Ohio, November 17, 1949; graduated from Moeller High School, Cincinnati, Ohio, 1968; B.S., Xavier University, Cincinnati, Ohio, 1977; United States Navy, 1968; businessman; business executive; Union Township, Ohio, board of trustees, 1981, and president, 1984; member of the Ohio state house of representatives, 1985-1990; elected as a Republican to the One Hundred Second and to the eleven succeeding Congresses (January 3, 1991-present); House Republican Conference Chairman, 1995-1999; chair, Committee on Education and the Workforce (One Hundred Seventh through One Hundred Ninth Congresses); majority leader (One Hundred Ninth Congress); minority leader (One Hundred Tenth and One Hundred Eleventh Congress); Speaker of the House (One Hundred Twelfth and One Hundred Thirteenth Congresses).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"NEW YORK STATE CONSERVATIVE PARTY",46329,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CLUB FOR GROWTH ACTION",67255,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MITT ROMNEY",34136,"MITT ROMNEY was born on March 12, 1947. He received his bachelor's degree with highest honors from Brigham Young University in 1971. In 1975 he earned a master’s in business administration from Harvard Business School and was named a Baker Scholar. In 1975 he also received his law degree, cum laude, from Harvard Law School. From 1978 to 1984, he was a vice president of Bain and Company, Inc., a Boston-based management consulting firm. In 1984, he founded Bain Capital, an investment company that founded, acquired, or invested in hundreds of companies, including Staples, Domino's Pizza, and Brookstone.

In 1990, Romney took a two-year leave of absence to return to Bain and Company as its interim-CEO during a period of financial turmoil. While there, he led the company's highly successful turnaround. With the 2002 Winter Olympics mired in controversy and facing serious financial crisis, Romney was asked to become President and CEO of the Salt Lake Organizing Committee. During the three years he ran the games, Romney succeeded in erasing a $379 million operating deficit, organizing 23,000 volunteers, galvanizing community spirit, overseeing an unprecedented security mobilization to ensure public safety, and leading one of the most successful Olympics in the nation's history.

He was elected governor of Massachusetts in November 2002. Romney was recently appointed by President George W. Bush to the Homeland Security Advisory Committee and was the National Governors Association’s co-lead governor for homeland security. He was also a member of the Executive Committee and the Education, Early Childhood, and Workforce Committee of the National Governors Association.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"RESTORE OUR FUTURE PAC",69678,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"PROSPERITY PAC",33043,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"PROSPERITY FIRST INC",117826,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"ART ROBINSON",96383,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"ALLEN B WEST",32754,"Election: Defeated Rep. Ron Klein, D 
Residence: Plantation 
Born: Feb. 7, 1961; Atlanta, Ga. 
Religion: Christian
Family: Wife, Angela West; two children 
Education: U. of Tennessee, B.A. 1983 (political
science); Kansas State U., M.A. 1996 (political science) 
Military: Army 1983-2004 
Career: Army officer; military training consultant; high school teacher

Congressman Allen West (FL-22) proudly and humbly serves the constituents of Florida's 22nd district, encompassing parts of beautiful Broward and Palm Beach Counties along South Florida's coastline.  Patriotism is in Congressman West's blood. Born and raised in Atlanta, Georgia, in the same neighborhood where Dr. Martin Luther King, Jr once preached, West is the third of four generations of military servicemen in his family. Before retiring as a Lieutenant Colonel in the United States Army, West served as a Field Artillery Officer in several combat zones: in Operation Desert Storm, in Operation Iraqi Freedom, where he was battalion commander for the Army’s 4th Infantry Division, and in Afghanistan, where he trained Afghan officers to take on the responsibility of securing their own country.

In 2004, when it was time to retire from service, West  brought his wife and two young daughters to South Florida, where he taught high school for one year. He then returned to Afghanistan as an advisor to the Afghan army.
In November of 2010, Congressman West was honored to be able to continue his oath of service to his country when he was elected to be a Representative in the United States Congress.

""I have traded in my camouflage uniform for a suit,"" West said.  ""But the commitment to protect the people of the United States is still my mission.""

Congressman West received his Bachelors degree from University of Tennessee and Masters degree from Kansas State University, both in political science. He also holds a Master of Military Arts and Sciences from the US Army Command and General Staff Officer College in political theory and military operations.

In his Army career, Col. West has been honored many times, including a Bronze Star, three Meritorious Service Medals, three Army Commendation Medals (one with Valor), and a Valorous Unit Award. He received his valor award as a Captain in Desert Shield/Storm, was the US Army ROTC Instructor of the Year in 1993, and was a Distinguished Honor Graduate III Corps Assault School. He proudly wears the Army Master parachutist badge, Air Assault badge, Navy/Marine Corps parachutist insignia, Italian parachutist wings, and German proficiency badge (Bronze award).

Congressman West is an avid distance runner, a certified SCUBA diver, motorcyclist, and attends Community Christian Church in Tamarac, Florida.

A Representative from Florida; born in Atlanta, Fulton County, Georgia, on February 7, 1961; B.A., University of Tennessee; M.A., Kansas State University; United States Army; M.M.A.S., U.S. Army Command and General Staff Officer College; educator; military adviser to the Afghan army; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"SENATE CONSERVATIVES FUND",33053,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"NATIONAL HORIZON",118887,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE",28803,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"REPUBLICAN SUPER PAC INC",127742,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"REPUBLICAN LEADERSHIP COMMITTEE 2011",96585,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CONNIE MACK IV",13433,"(son of Connie Mack III, step-great-grandson of Tom Connally, great-grandson of Morris Sheppard, great-great-grandson of John Levi Sheppard, husband of Mary Bono), a Representative from Florida; born in Fort Myers, Lee County, Fla., August 12, 1967; B.S., University of Florida, Gainesville, Fla., 1993; member, Florida state House of Representatives, 2000- 2003; marketing executive; elected as a Republican to the One Hundred Ninth Congress and to the third succeeding Congresses (January 3, 2005-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"FREEDOM PAC",117371,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"RANDY ALTSCHULER",96359,"Randy graduated from New York City’s public schools and then worked to put himself through college at Princeton University. Randy graduated from Princeton University where he earned a B.A. with High Honors, and then studied abroad in Vienna, Austria as a Fulbright Scholar. Randy went on to receive an MBA with Distinction from the Harvard Business School.

Randy is currently the Executive Chairman of CloudBlue, a company he co-founded, that now has sixteen facilities across the country and has created over 400 American jobs. CloudBlue is a leading provider of recycling services for electronic equipment, including computers, servers, printers and smart phones. Prior to CloudBlue, Randy was the CEO and co-founder of OfficeTiger, a company dedicated to upgrading business support services and bolstering the job market. Under Randy’s leadership, OfficeTiger expanded from his one-bedroom apartment to a business that created over 4,000 jobs in the United States and around the globe prior to its acquisition by RR Donnelley in April of 2006.

Randy was selected by Institutional Investor as one of the top influencers in the finance industry and was named a winner in the New York Top Ten Awards by the Executive Council of New York. Randy is also a member of the Smithtown Chamber of Commerce and an active participant with New Yorkers for Growth. Randy is married to Cheryl Altschuler, MD, a practicing pediatrician in Shirley and Port Jefferson. Randy and Cheryl reside in St. James with their young son Noah and newborn daughter Sasha.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.",father,Family,"REBEKAH MERCER",128123,"Rebekah Mercer grew up in Westchester County, New York, the second of three girls. She attended Stanford University, where she received a dual BS in Biology and Mathematics and an MS in Operations Research and Engineering Economic Systems. She worked as a trader for a New York financial firm before retiring to raise her four children. She serves on the boards of several nonprofit organizations. With her sisters, she also owns and runs Ruby et Violette, a gourmet ice cream and chocolate chunk cookie company.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","husband ",Family,"DIANA MERCER",166936,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.",Donation,Donation,"MERCER FAMILY FOUNDATION",193705,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.",Donation,Donation,"MERCER FAMILY FOUNDATION",193705,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.",Donation,Donation,"MERCER FAMILY FOUNDATION",193705,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.",Founder,Ownership,"MERCER FAMILY FOUNDATION",193705,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"KEEP THE PROMISE I/MAKE AMERICA NUMBER 1",204090,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"FIGHTING FOR OHIO",234005,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"BOB BARR",13806,"A Representative from Georgia; born in Iowa City, Johnson County, Iowa, November 5, 1948; graduated, Community High School, Tehran, Iran, 1966; B.A., University of Southern California, Los Angeles, Calif., 1970; M.A., George Washington University, Washington, D.C., 1972; J.D., Georgetown University Law Center, Washington, D.C., 1977; Central Intelligence Agency, 1970-1978; United States Attorney for the Northern District of Georgia, 1986-1990; anti-drug coordinator for Department of Justice, Southeastern United States, 1986-1990; head, Public Corruption Subcommittee for United States Attorney General, 1987-1988; president, Southeastern Legal Foundation, 1990-1991; unsuccessful candidate for the Republican nomination to the United States Senate in 1992; elected as a Republican to the One Hundred Fourth and to the three succeeding Congresses (January 3, 1995-January 3, 2003); one of the managers appointed by the House of Representatives in 1998 to conduct the impeachment proceedings of President William Jefferson Clinton; unsuccessful candidate for nomination to the One Hundred Eighth Congress in 2002.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,B-PAC,245370,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CITIZENS CLUB FOR GROWTH INC",30635,NULL,Org
