IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
116.197.222.158,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T09:36:00.135115,158.222.197.116.unknown.m1.com.sg,Singapore,,,MobileOne
87.54.59.117,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T09:20:24.807062,mail.rmv.as,Denmark,,,Tele Danmark
89.212.119.56,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T09:06:06.188161,89-212-119-56.static.t-2.net,Slovenia,Izola,,"T-2, d.o.o."
141.105.168.37,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T08:31:27.156586,static-141-105-168-37.telinea.com,Bosnia and Herzegovina,,,Telinea d.o.o.
5.249.61.140,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T08:02:52.815118,140.61.249.5.rev.vodafone.pt,Portugal,,,Vodafone Portugal
188.130.239.154,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T07:43:40.861091,,Russian Federation,Malino,,LLC OnLink
77.224.250.210,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T07:42:57.348752,static-210-250-224-77.ipcom.comunitel.net,Spain,San Pedro Del Pinatar,,Vodafone Spain
82.176.142.82,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T07:41:01.061944,host-ed1u8h.cbn1.zeelandnet.nl,Netherlands,,,ZeelandNet BV
82.0.215.17,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T06:49:11.541560,cpc99928-brnt1-2-0-cust784.4-2.cable.virginm.net,United Kingdom,Basingstoke,,Virgin Media
185.52.28.184,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T06:40:15.134410,broadband-skytelecom-185-52-28-184.clients.kubtel.ru,Russian Federation,Krasnodar,,KUBAN-TELECOM Ltd.
65.183.81.60,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T06:24:28.695419,cpe.nedernet.net,United States,Black Hawk,,Front Range Internet
89.133.58.244,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T06:17:27.774959,catv-89-133-58-244.catv.broadband.hu,Hungary,Kazincbarcika,,UPC Hungary
93.185.113.38,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T06:05:52.013170,host-38.113.185.93.ntrnet.it,Italy,Castiglione Delle Stiviere,,NTRnet s.r.l.
86.149.54.4,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T06:00:29.692074,host86-149-54-4.range86-149.btcentralplus.com,United Kingdom,Portadown,,BT
78.42.58.14,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T05:37:13.256925,HSI-KBW-078-042-058-014.hsi3.kabel-badenwuerttemberg.de,Germany,,,Kabel BW
192.162.96.245,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T05:06:37.607886,245.96.bartanet.cz,Czech Republic,Hostinne,,"Kaora, s.r.o."
131.100.145.6,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T03:53:48.871910,clientes-6.145.100.131-nfnetworkdns.com.br,Brazil,,,Network Telecom
138.186.6.44,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T03:30:13.037437,,Venezuela,,,MESH Comunicaciones C.A.
192.81.229.125,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T03:02:57.295251,,United States,,Linux 2.6.x,Fabulous Fiber LLC
178.209.31.78,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T02:59:21.103739,,Bosnia and Herzegovina,Travnik,,GLOBAL INTERNET d.o.o. Novi Travnik
84.140.168.169,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T02:53:27.773747,p548CA8A9.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
91.225.11.97,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T02:47:58.629694,91-225-11-97.laguna.net.pl,Poland,,,Laguna sp. z o.o.
188.125.42.38,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T02:33:34.977483,apn-188-125-42-38.static.gprs.plus.pl,Poland,Warsaw,,Polkomtel Sp. z o.o.
82.2.73.138,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T02:31:13.499902,cpc103550-stkn17-2-0-cust393.11-2.cable.virginm.net,United Kingdom,Welling,,Virgin Media
199.27.188.41,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T02:00:53.689037,host-199-27-188-041.tucker-usa.com,United States,Big Rapids,,ATIS
5.61.212.254,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T01:38:37.842787,,Spain,Moncada,,"Concisa, Comunicacion, Marketing Y Servicios S.l"
177.12.230.178,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-02T01:21:50.562773,,Brazil,,,FSF Tecnologia
85.236.188.55,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T00:55:36.831610,p188-55.samaralan.ru,Russian Federation,Samara,Linux 3.x,LLC Sip nis
46.149.182.68,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-02T00:48:08.689060,tun-46-149-182-68.kim.in.ua,Ukraine,Kalush,,Kalush Information Network LTD
91.9.186.159,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-02T00:14:25.991483,p5B09BA9F.dip0.t-ipconnect.de,Germany,Bitburg,,Deutsche Telekom AG
31.128.13.231,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T23:33:41.388869,31-128-13-231.ip.oxynet.pl,Poland,,,SystemX II Sp. z o.o.
178.236.62.136,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T23:32:28.012385,,Georgia,,,LTD CGC Co
77.48.20.24,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T23:20:26.928940,,Czech Republic,Ceska,,"UPC Ceska Republica, s.r.o."
188.96.6.130,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T23:03:06.411497,dslb-188-096-006-130.188.096.pools.vodafone-ip.de,Germany,,,Vodafone DSL
119.202.31.96,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T22:56:17.608681,,"Korea, Republic of",,,Korea Telecom
83.27.250.150,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T22:32:03.211621,bdi150.neoplus.adsl.tpnet.pl,Poland,,,Neostrada Plus
206.51.217.6,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T22:31:05.710438,206.51.217.6.direct.static.enventis.net,United States,Duluth,,Enventis Telecom
154.58.3.150,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T22:29:39.503776,,Spain,,,Cogent Communications
83.99.196.135,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T21:59:49.673925,balticom-196-135.balticom.lv,Latvia,Riga,,Balticom JSC
176.74.130.27,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T21:58:47.969910,nas.kvarda.net,Czech Republic,,,"NetDataComm, s.r.o."
82.119.88.34,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T21:05:39.337421,34-88-119-82.orbital.bg,Bulgaria,,,Orbital
84.46.14.130,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T20:43:12.552881,port-3700.pppoe.wtnet.de,Germany,Hamburg,Linux 2.6.x,wilhelm.tel
179.218.167.204,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T20:27:00.296109,,Brazil,Rio De Janeiro,,NET Virtua
187.16.62.242,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T20:12:20.912631,,Brazil,,,Ipe Informatica Ltda
195.117.15.13,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T19:34:34.602487,,Poland,,,Orange Polska
62.46.113.253,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T19:11:27.300459,62-46-113-253.adsl.highway.telekom.at,Austria,Klagenfurt,,Telekom Austria
84.236.18.171,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T18:34:38.190264,84-236-18-171.pool.digikabel.hu,Hungary,Budapest,,DIGI Tavkozlesi es Szolgaltato Kft.
93.199.86.157,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T18:03:40.961321,p5DC7569D.dip0.t-ipconnect.de,Germany,Gottfrieding,,Deutsche Telekom AG
91.223.57.106,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T18:02:53.133060,rev106.datamaxnet.pl,Poland,,,DATAMAX Artur Cebula
77.232.165.53,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T18:02:30.829695,,Russian Federation,,,LTD Elektrosvyaz
83.18.111.254,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T17:26:05.504767,ayh254.internetdsl.tpnet.pl,Poland,,,Orange Polska
79.223.144.65,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T17:15:15.679324,p4FDF9041.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
209.33.202.67,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T17:15:01.317040,,United States,Saint George,,InfoWest
143.137.216.109,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T16:15:09.883771,143.137.216.109.gmsolucoesreverso.net.br,Brazil,,,Alexandre Dias De Sousa Me
216.70.47.28,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T15:57:37.843181,216.70.47.28.static.enventis.net,United States,Two Harbors,,Enventis Telecom
190.97.30.218,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T15:56:26.598360,190-97-30-218.bvconline.com.ar,Argentina,Buenos Aires,,Bvnet S.A.
2.226.201.254,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T15:33:36.866996,,Italy,Osimo,,Fastweb
87.185.241.11,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T15:07:24.014924,p57B9F10B.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
81.162.210.123,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T15:02:29.465936,host210123.telnetropczyce.pl,Poland,Ropczyce,,TelNet Krzysztof Drozd
189.206.142.124,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T14:27:48.674265,static-189-206-142-124.alestra.net.mx,Mexico,,,"Alestra, S. de R.L. de C.V."
31.185.225.28,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T14:25:11.911670,,United Kingdom,,,PlusNet Technologies Ltd
80.33.145.100,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T14:17:31.488503,100.red-80-33-145.staticip.rima-tde.net,Spain,,,Telefonica de Espana
61.92.87.6,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T14:09:22.283435,061092087006.ctinets.com,Hong Kong,Central District,,Hong Kong Broadband Network Ltd
88.14.114.70,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T13:42:28.688198,70.red-88-14-114.dynamicip.rima-tde.net,Spain,,,Telefonica de Espana
179.107.16.178,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T13:06:36.609267,,Brazil,,,Informatica Ltda
88.158.217.29,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T12:42:54.122644,,Romania,,,S.N. Radiocomunicatii S.A.
185.155.33.119,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-01T12:39:50.111647,,,,,
217.145.146.99,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T12:20:12.143910,,Russian Federation,Tyumen,,LLC Telecommunication Company Region Telecom
85.73.77.14,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T11:46:53.448586,athedsl-263536.home.otenet.gr,Greece,,,OTEnet S.A.
1.205.91.56,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T11:30:12.507007,,China,Guiyang,,China Telecom Guizhou
181.169.202.26,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T11:06:00.108103,26-202-169-181.fibertel.com.ar,Argentina,,,Cablevision
90.188.35.110,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T10:51:20.229129,90.188.35.110.stbur.ru,Russian Federation,,,OJSC Sibirtelecom
151.237.19.35,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T10:50:26.055989,151.237.19.35.bglan.net,Bulgaria,,,BGLAN Ltd.
80.131.26.18,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T10:30:35.860872,p50831A12.dip0.t-ipconnect.de,Germany,Krefeld,,Deutsche Telekom AG
91.202.45.160,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-01T10:26:15.471610,client-45-160.cactus-net.ru,Russian Federation,Novoye Devyatkino,,Cactus Ltd.
81.161.61.113,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-01T09:56:17.728101,,Slovakia,Nemce,,"LIFEPC, s.r.o."
134.19.156.243,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T09:49:28.835801,du-112-243.sv-en.ru,Russian Federation,,,Svyaz-Energo Ltd.
141.170.207.162,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T09:32:54.285706,pppoe.162.207.170.141.ftth-b.vitez.global.net.ba,Bosnia and Herzegovina,Vitez,,GLOBAL INTERNET d.o.o. Novi Travnik
80.15.38.182,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T09:08:23.703120,LPuteaux-656-1-103-182.w80-15.abo.wanadoo.fr,France,,,Orange
69.80.112.121,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T09:01:57.483732,cpe-69-80-112-121.futuretk.com,United States,Lincoln,,"Binary Net, LLC"
185.21.237.101,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-01T08:57:41.879183,,Austria,,,Limberger Handelsgesellschaft m.b.H.
212.248.42.110,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T08:26:22.615712,webmail.asdor.ru,Russian Federation,,,MTS PJSC
89.174.6.65,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T08:06:38.421151,,Poland,,,T-Mobile Polska S.A.
85.73.49.146,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2017-01-01T08:00:29.802534,athedsl-256500.home.otenet.gr,Greece,,,OTEnet S.A.
188.134.66.168,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T07:29:38.071318,188x134x66x168.static-business.iz.ertelecom.ru,Russian Federation,,,Z-Telecom network
83.169.240.121,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T07:21:33.623783,,Russian Federation,,,"OJSC MegaFon,Fixed Broabband"
206.51.217.10,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T07:19:39.595498,206.51.217.10.direct.static.enventis.net,United States,Duluth,,Enventis Telecom
2.237.245.215,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T06:23:43.339957,,Italy,Terrasini,,Fastweb
198.109.121.18,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T06:15:11.358964,,United States,Ann Arbor,,Advanced Technology Academy
46.151.23.35,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T06:07:12.572665,c-h35.net.e-net24.pl,Poland,,,PROFI PARTNER Bilocha Arkadiusz
93.82.0.55,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T05:49:20.425058,93-82-0-55.adsl.highway.telekom.at,Austria,Vienna,,Telekom Austria
92.64.92.98,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T05:48:34.416969,static.kpn.net,Netherlands,,,KPN
93.88.170.109,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T05:41:47.646414,,Russian Federation,,,JSC Intertax
58.176.143.94,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T05:36:02.825696,058176143094.ctinets.com,Hong Kong,Central District,,Hong Kong Broadband Network Ltd
84.186.34.206,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2017-01-01T05:32:30.528620,p54BA22CE.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
85.115.232.150,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T05:23:31.886114,,Russian Federation,,,INFINITY
188.15.147.129,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2017-01-01T05:22:52.527302,host129-147-static.15-188-b.business.telecomitalia.it,Italy,,,Telecom Italia
